user_id,movie_id,rating,timestamp
491,7451,4.0,1522605552
235,296,4.0,841422308
563,72641,4.0,1448076673
182,7153,1.0,1073397287
313,188,4.0,1030475884
249,91535,4.0,1356277274
514,1717,2.5,1533874756
168,44555,5.0,1306801838
11,377,3.0,902154431
359,52967,3.0,1196791268
294,2473,3.0,966596595
484,8361,3.5,1342297085
334,46578,3.0,1232304746
375,3996,4.5,1225314333
318,79091,3.5,1413722606
448,45431,3.0,1261691072
298,74458,2.5,1447518115
275,101,5.0,1049076601
606,1921,3.5,1178302696
369,1372,4.0,1237082095
20,596,4.5,1054038175
383,3115,4.0,943569427
414,3861,4.0,968165184
232,48,2.5,1218169473
28,1527,4.5,1234336847
268,2890,4.0,940172511
534,2985,4.5,1459787997
6,419,3.0,845554224
600,52,3.5,1237715563
590,1962,4.0,1258415115
50,3415,4.0,1527106417
109,555,4.0,841108564
249,1527,4.0,1437525508
91,4878,4.0,1112712017
274,4989,3.5,1172110088
493,2000,4.0,1001562740
256,117176,4.5,1446999831
305,673,4.0,1460563812
119,92259,4.5,1436007689
254,8636,3.5,1180446459
504,5505,3.5,1072066056
554,1674,5.0,944902770
599,412,3.0,1519125267
350,608,3.0,864940972
608,842,1.0,1117506920
89,34312,5.0,1520409462
414,1007,2.0,961513576
313,4499,4.0,1030557427
307,1307,3.5,1242825832
182,3535,4.5,1055153254
488,36,4.5,1112382199
105,44555,3.5,1446571818
221,7215,4.5,1118246945
466,69844,4.5,1439915944
452,1968,5.0,1013394485
488,955,4.0,1112382530
410,4276,4.0,990728353
580,40339,1.5,1167792756
580,2686,3.5,1167790567
289,1080,3.5,1143424660
83,88125,3.0,1333842718
380,48518,3.0,1494796464
149,1240,4.0,902084798
474,932,1.5,1087832898
105,1199,4.0,1447574317
599,453,2.0,1519141325
45,520,4.0,951170727
42,466,2.0,996221118
313,1221,4.0,1030474533
608,442,2.5,1117490743
597,2802,3.0,941730679
555,3450,5.0,978746793
78,3826,2.5,1252573310
268,1673,5.0,940180633
266,1617,4.0,948587585
477,913,3.0,1200940509
235,539,4.0,841422499
560,2762,4.0,1469648014
438,27801,4.5,1108403520
66,6287,4.5,1113190421
377,3726,4.0,1340345693
98,122904,3.5,1532457779
21,3639,4.5,1403459833
600,1327,2.0,1237710102
274,50,4.0,1171408986
330,1266,4.5,1285904632
384,2856,3.0,996440939
210,147376,4.5,1527266135
109,6,3.0,841108665
414,2002,3.0,961439104
217,1089,3.0,955942896
608,1213,4.5,1189471142
170,95,3.0,840473046
495,88125,5.0,1458634608
221,590,3.5,1118247093
599,580,3.0,1519351681
580,1193,4.0,1167789891
509,1967,3.0,1435992644
177,4388,2.5,1435525008
219,733,3.5,1194681074
274,3753,4.0,1171491583
600,2279,2.5,1237851686
606,3307,4.5,1171501144
140,2944,4.0,1021898963
89,1,3.0,1520408314
240,16,3.0,849122640
414,4622,2.0,1036431611
328,91535,2.0,1494211319
486,153,5.0,839536954
45,4896,4.0,1007483576
368,653,3.0,975829365
332,288,3.5,1352672548
328,1333,4.0,1494212084
89,93326,2.0,1520408826
181,225,4.0,845469583
73,81591,4.0,1464199392
387,3536,2.5,1191214081
562,1302,4.5,1368897582
452,6537,4.5,1061327521
58,276,2.0,847719132
253,1225,5.0,1286643940
89,5529,4.0,1520408900
580,34162,1.5,1167790507
298,4995,3.0,1447598113
307,6794,1.5,1186086127
305,58299,4.0,1460304634
282,1222,4.0,1514068174
21,112175,3.5,1418063384
375,48385,5.0,1225230892
600,6643,2.5,1237859024
307,6619,2.0,1186258350
412,2858,5.0,939113589
184,89745,4.5,1537098811
249,73106,3.0,1356277685
313,2174,2.0,1030475426
132,8874,3.5,1329983684
288,2416,3.0,978559784
391,3176,3.0,1030825403
415,1580,3.5,1382470352
590,1641,4.0,1258418182
580,8844,3.0,1168085188
274,799,4.0,1171493845
66,1023,4.5,1113188546
534,96588,4.0,1459787996
592,539,5.0,837350221
567,33794,2.5,1525285041
305,7482,5.0,1516131922
249,111781,4.0,1443795275
160,3593,4.0,1058457011
385,553,4.0,834693560
135,2968,4.0,1009693331
428,5572,3.0,1111523674
596,34150,3.0,1535709914
474,7162,4.0,1088599323
490,231,1.5,1328229372
177,33499,3.0,1435837621
473,3264,2.0,1169351223
312,2976,4.0,1043176444
469,2253,4.0,965334805
223,736,3.0,1226209970
202,1587,5.0,974919155
448,6016,5.0,1313254231
534,2706,4.5,1459787999
235,435,2.0,841422499
200,4878,5.0,1229886349
328,70286,3.0,1494207173
104,2424,4.5,1053336380
47,145839,3.5,1496210199
186,4994,4.0,1031072998
217,2949,3.0,955935853
274,7024,3.0,1172365287
313,2527,3.0,1030474778
74,58154,3.5,1207503031
141,4002,4.5,1513132243
599,2640,4.0,1498499019
274,5874,2.0,1172275363
586,786,4.0,1529901936
475,3717,4.0,1498030500
7,5218,3.5,1106712866
462,1653,3.0,1123890885
603,590,3.0,963177385
352,2297,4.0,1493673978
224,2716,4.0,971811973
377,2699,3.5,1340345307
57,3489,3.0,965798432
91,2949,3.0,1112711518
187,37733,4.0,1161849878
477,5265,3.0,1200946997
134,296,4.0,832840929
119,95105,4.0,1439059096
84,319,4.0,857653794
306,134853,4.0,1518380200
610,108932,4.0,1493846510
608,839,3.0,1117674964
610,103219,3.5,1493848674
217,2194,4.0,955942896
160,2701,1.0,971114775
4,247,3.0,986848894
414,4018,3.0,991664853
121,497,3.0,847656316
580,4447,1.0,1167790134
195,1222,4.0,974710250
82,4022,2.5,1084463720
260,3182,4.5,1109408784
209,68954,4.0,1524607294
348,858,5.0,1378850181
6,210,4.0,845556310
385,339,3.0,834691622
328,4973,4.5,1494211933
593,6776,4.0,1181008653
186,1253,5.0,1031073503
517,73290,2.0,1487954196
546,158,2.0,973588258
524,1020,3.0,851609131
249,85401,3.5,1354895794
274,27317,3.5,1172365199
599,538,2.5,1498518701
597,1207,5.0,940362325
416,527,3.5,1187496705
222,32,3.0,1391353917
89,125970,3.5,1520409057
570,457,4.0,1181476678
389,112,3.0,857934308
68,32587,5.0,1158531868
42,4322,4.0,996258299
599,2,2.5,1498514085
233,924,3.5,1529334376
369,377,2.0,1237081517
19,2572,3.0,965706365
300,112556,5.0,1425351523
62,3752,3.5,1521822833
474,1792,2.0,1047055128
610,4641,3.5,1493845221
462,184721,4.0,1533519112
119,139642,4.0,1505073229
170,597,4.0,840381092
599,1224,3.5,1498500971
216,3362,4.0,975212038
206,736,3.0,850763267
159,68954,3.0,1508640220
156,21,5.0,946799679
50,175781,3.0,1514240519
448,4634,3.0,1028110767
318,3246,5.0,1268228949
290,2240,4.0,974943069
555,2133,5.0,978745928
19,2528,2.0,965709500
156,1270,3.5,1106854726
253,2064,4.0,1286644330
448,136864,2.0,1458847358
292,97470,1.0,1442181790
380,41569,3.0,1494071300
525,133419,2.5,1476478375
408,85510,3.5,1474103991
288,46967,2.5,1259681375
51,2137,3.0,1230930384
448,79132,4.0,1316888022
73,86332,5.0,1464275342
376,5418,5.0,1364958369
259,6711,5.0,1146845498
354,2571,4.0,1200870395
68,58162,2.5,1305150628
6,710,3.0,845556223
438,2278,4.0,1105667258
599,2253,2.5,1498516467
119,87869,4.5,1438440214
55,48516,5.0,1312748410
288,2414,3.0,976138321
457,2355,3.0,993610867
307,5110,3.0,1186172525
317,4848,3.0,1430598399
477,8914,5.0,1200946942
354,5989,4.0,1200870427
97,2571,5.0,1047481450
401,5444,4.0,1510449308
298,84615,2.0,1467489610
222,3578,4.5,1391350163
560,2890,4.0,1469650062
249,55830,3.5,1346756689
220,4545,4.5,1244152229
474,49772,4.5,1181348336
225,1387,5.0,949261297
199,5418,4.0,1057590429
224,2174,5.0,971811933
292,68954,4.0,1245511196
307,3145,2.5,1186173169
520,2997,4.0,1326609254
274,805,3.5,1229418499
69,1193,5.0,1021642934
169,914,5.0,1059427248
577,2641,3.0,945967243
414,3316,2.0,1216151232
136,316,2.0,832449197
346,912,4.5,1125857764
214,104,3.0,853937922
599,135456,3.5,1498519763
19,1377,3.0,965706683
590,1320,2.0,1258422116
414,166635,4.0,1519593386
380,4878,4.0,1494528167
80,40583,4.0,1377309137
419,7022,5.0,1321757756
606,3479,3.5,1171815268
246,61026,5.0,1354127931
477,51939,4.0,1200944545
414,1344,3.5,1073681875
357,6612,4.0,1348612802
83,356,4.5,1332840553
438,4265,3.0,1105763060
66,3074,5.0,1113190683
414,5635,3.0,1113229759
475,87232,3.5,1498029606
525,37729,3.5,1476479657
453,5225,4.0,1034602280
216,1198,5.0,974733351
489,22,3.5,1333022826
600,1199,5.0,1237715392
387,2022,3.5,1135054209
232,51255,3.5,1234141890
474,31903,4.0,1130961734
395,466,3.0,841505110
177,1892,4.0,1435535873
160,457,2.0,971115082
111,104925,5.0,1516153603
559,653,3.0,865095801
103,5378,3.0,1431957388
212,102903,4.0,1490203340
599,1022,3.5,1498797822
140,7143,3.5,1075154237
365,140711,3.5,1489016772
564,69122,3.5,1478451778
298,92535,4.0,1447584681
454,1219,4.5,1279547312
586,5445,4.0,1529900253
446,223,4.0,843839575
18,159093,3.5,1513378355
606,4963,4.0,1171365290
275,1304,5.0,1049079408
121,440,4.0,847656077
329,1193,4.0,1523468322
380,1196,5.0,1493419755
606,3831,4.0,1171811599
130,165,4.0,832589546
372,4006,1.0,874415441
109,852,3.0,841189749
563,70293,3.5,1446589980
501,20,1.0,844974037
219,55290,4.0,1194680952
453,3481,3.0,972621475
58,454,3.0,847718617
608,4865,4.0,1117162528
263,24,3.0,941590705
428,5152,3.5,1111489477
303,2571,5.0,1053303064
328,2018,2.5,1494211011
474,6377,4.0,1070397403
122,1220,4.5,1461562308
595,265,5.0,938807394
68,5218,3.5,1158532311
466,2571,4.0,1439885067
414,4239,4.0,990713947
599,2792,2.0,1498510825
420,5349,3.5,1218207198
483,110,4.0,1178292986
334,42728,3.0,1260653345
551,168252,3.0,1504316486
357,4361,4.0,1348612024
232,42009,2.5,1182910541
288,42015,2.5,1161012573
105,3593,2.0,1447538104
249,112556,5.0,1422171907
436,204,3.0,833529751
182,104,3.0,1055155108
249,27482,3.0,1378034471
546,1965,5.0,973588490
233,58025,3.0,1533005152
68,55253,4.0,1240092963
414,7444,3.0,1216149555
599,3481,3.0,1498524073
482,494,4.0,1105396007
608,5630,4.5,1117162452
474,8987,3.0,1101737069
80,98361,4.0,1377309149
70,1272,4.0,1355184618
140,5358,3.0,1030558935
232,69526,3.5,1247191024
381,1029,2.5,1168664528
387,5397,1.5,1125807778
287,6296,5.0,1110231591
448,745,4.0,1028110529
520,6979,4.0,1326611063
294,239,3.0,966597233
562,3499,4.5,1368892543
534,1,4.0,1459787997
599,2795,2.5,1498517601
361,46972,5.0,1204047677
15,2278,2.5,1299424998
241,81786,4.0,1447536785
57,1276,5.0,965795905
128,110,5.0,899032847
232,7458,5.0,1105237396
384,2734,3.0,996440991
453,1527,5.0,972621409
246,1527,4.0,1354126736
321,589,3.0,843212493
420,5784,3.5,1218037595
448,96110,4.0,1348315017
570,282,3.0,1181476033
596,97752,3.0,1535827204
274,1031,4.0,1197067361
365,103075,3.5,1488333397
608,3948,4.0,1117162040
42,3617,4.0,996217145
470,95,3.0,849843245
173,527,5.0,843398045
57,1079,3.0,965796333
566,368,4.0,849006071
362,1732,5.0,1532214411
287,799,2.5,1110231279
91,2019,4.5,1112711080
599,24,2.5,1498517444
292,95441,1.5,1421974113
160,2174,2.0,971113779
45,4299,5.0,1034343884
63,6365,2.0,1443200574
561,61024,4.0,1491092121
7,8870,3.5,1118025961
495,3081,2.0,1458635864
262,594,4.0,840306002
28,3020,3.0,1242032934
195,233,3.0,1008558036
540,1971,2.5,1179108294
10,63113,3.5,1455302183
602,19,2.0,840875700
603,2841,3.0,953926303
571,2787,3.0,966900772
603,3035,4.0,953926558
313,1391,4.0,1030474917
411,597,3.0,835532614
489,4014,3.5,1334170939
111,181659,2.5,1517440686
288,3591,2.0,975692661
414,1194,3.0,961595972
594,653,5.0,1108798882
156,1282,3.5,1106853858
381,185,3.0,1164877341
484,1569,4.5,1342297076
517,1597,1.5,1487953938
298,2692,3.0,1447619952
562,88163,5.0,1368896635
232,33158,2.5,1218169279
483,60069,5.0,1220816302
387,56367,4.0,1199607517
323,2268,3.5,1422640193
145,592,3.0,832105148
599,171763,3.0,1499234894
105,1198,4.0,1448196223
580,1201,4.0,1167791046
377,7706,4.0,1340344393
105,63515,4.0,1447586806
318,3751,3.5,1262632193
249,40815,3.5,1346847838
328,105844,3.0,1494211523
20,2141,4.5,1054038233
597,490,3.0,941640160
610,66097,4.0,1493846499
516,2268,3.0,994625146
596,8361,1.5,1535708563
479,3450,3.0,1039362144
603,1733,4.0,963179559
52,30749,5.0,1468051746
95,1210,4.5,1105400853
317,98961,4.0,1430513662
438,6709,3.0,1105664714
318,7160,3.0,1419080374
290,2937,4.0,974938193
187,1198,3.0,1161863830
526,135198,4.0,1502136543
586,122912,4.5,1529899171
1,2139,5.0,964982791
68,64839,4.0,1271544492
491,104,2.5,1523814260
226,2005,5.0,1095663312
509,91500,3.5,1435994135
115,1721,4.0,957647634
326,3578,5.0,1436898450
287,3949,5.0,1110230113
489,481,1.5,1333234162
560,71254,3.0,1469655347
587,2918,4.0,953137911
103,78772,2.5,1431955587
208,2605,2.0,940638718
140,4234,3.0,1012505945
177,31696,2.5,1435526241
414,139385,5.0,1519593286
414,25,3.0,961517140
432,86332,4.0,1335139409
219,3438,4.5,1195699995
599,55116,2.5,1498515713
483,68157,4.0,1254323911
555,2161,4.0,978821985
64,3552,3.0,1161559581
517,152037,1.0,1487958429
477,589,5.0,1200939634
476,364,4.0,835021563
476,357,4.0,835021927
19,1457,3.0,965706728
304,457,5.0,891173460
290,969,5.0,974938303
62,161131,4.0,1521490226
71,589,3.0,864739946
19,2733,2.0,965707746
357,708,3.0,1348627065
418,30793,2.5,1461868147
15,69757,4.0,1299425345
62,183611,4.0,1526244681
431,552,2.5,1267051821
298,8983,2.5,1449592370
511,2959,5.0,1450093988
369,260,3.5,1237082658
555,1277,3.0,978840381
249,96737,4.0,1386591768
474,6957,3.0,1087995290
105,103235,4.5,1447579862
419,69860,5.0,1328241818
232,37741,3.5,1247190421
68,539,3.5,1158531794
571,2716,3.0,966900228
52,50872,4.0,1468051400
212,44191,4.0,1490114775
425,79132,4.5,1281209161
379,110,5.0,847397381
260,4437,2.5,1109410403
217,2477,3.0,955942221
509,5480,1.5,1435996571
380,839,2.0,1493668047
483,86911,3.5,1415578693
562,5299,3.0,1368896539
33,2875,4.0,939716738
590,8491,4.0,1264193605
212,26662,4.0,1490115695
274,79057,3.5,1288172637
122,104,4.0,1461562198
414,72998,4.0,1261503960
140,4857,4.5,1055092325
226,3087,4.0,1095711709
368,1197,5.0,971273300
339,36529,5.0,1460518851
474,1013,3.0,1047054662
91,1196,4.5,1112711436
246,3081,5.0,1354124732
237,2378,3.0,1410630355
600,2502,4.5,1237713231
534,63131,4.0,1459787997
560,3826,4.0,1469654193
288,235,5.0,975693028
599,4578,1.5,1519339027
381,1259,3.5,1200824550
226,1073,5.0,1095662700
221,33154,4.5,1119984155
411,11,4.0,835532370
221,6639,4.0,1119984202
274,8984,2.0,1173041211
266,3052,5.0,946506459
346,778,3.5,1125857678
282,1954,4.0,1378497570
448,122490,1.5,1474301155
559,76,3.0,865096444
414,85510,4.0,1485657230
553,1245,4.0,1219557997
66,3526,4.5,1113189969
380,8861,4.0,1494071474
474,3683,3.5,1137521116
105,26236,4.0,1447579847
47,51931,5.0,1496205747
307,529,2.5,1186162042
330,3578,4.0,1285905144
247,68358,4.0,1467644485
68,2858,5.0,1158531519
561,97306,2.0,1491092756
233,174055,2.5,1529333325
136,637,4.0,832449989
64,4027,4.0,1161520105
156,2360,5.0,960646812
597,1912,5.0,940361449
432,2278,1.0,1315242196
495,63992,4.0,1458636626
249,780,4.0,1353801108
474,4366,3.0,1049719551
105,42191,4.5,1446572696
339,55820,5.0,1460183299
606,202,3.0,1172015598
160,44,3.0,971115727
453,2325,4.0,1005967598
30,112852,5.0,1500370426
385,1298,4.0,865026443
380,1760,2.5,1494279006
520,32469,4.5,1326611672
97,377,4.0,1047481515
78,6537,1.0,1252574781
448,2829,3.0,1021877802
64,2918,3.5,1161520698
474,44204,3.5,1180012578
462,158966,4.5,1488684180
68,7046,2.0,1275957577
572,3114,4.0,945887660
239,2353,3.5,1221158901
178,5665,1.5,1164355427
140,3751,3.0,977403302
111,5,3.5,1517441319
91,5349,5.0,1112712351
89,3868,2.0,1520408547
414,2751,4.0,961596281
103,4848,5.0,1440773368
600,3503,2.0,1237714510
292,85131,3.5,1421974540
418,1276,5.0,1461869715
111,7361,3.5,1516140853
579,892,5.0,977366005
80,91658,5.0,1377309005
600,4235,3.0,1237710128
474,1222,4.0,1081862501
465,3649,4.0,959895555
64,2502,4.5,1161519727
314,165,2.0,834241349
480,45722,3.5,1179164141
156,3039,2.0,946799537
594,1580,4.5,1109036895
144,4979,3.5,1136813105
131,7153,3.5,1349840319
140,8665,3.5,1096908981
428,2890,3.5,1111489218
198,4226,4.0,1034134565
604,551,3.0,832081130
122,55820,5.0,1461561494
169,8644,2.5,1092373271
177,2078,3.0,1435534866
267,1196,5.0,959807517
263,8961,3.5,1120071482
485,593,5.0,837943320
202,1372,3.0,974918973
298,1200,4.0,1447584725
177,2023,2.0,1435534625
249,37380,3.0,1355346464
476,1,4.0,835021447
187,1917,1.5,1161863936
212,4011,4.0,1490114818
249,62374,4.0,1354896208
288,588,4.0,978469358
380,4085,4.0,1508428908
4,2763,1.0,964778621
474,5398,4.0,1080055004
446,10,3.0,843839232
64,27266,4.5,1161529878
605,2791,5.0,1277096145
470,47,3.0,849075299
608,2126,4.0,1117507263
525,223,3.5,1476477499
160,1975,1.0,976797944
217,2598,4.0,955944895
599,53519,3.5,1498501155
369,2959,4.5,1237083069
606,3569,3.5,1171362227
16,1201,3.0,1377477410
57,610,3.0,965798313
144,3147,4.0,1137324161
168,2076,4.5,1306806642
570,367,1.0,1181477275
479,2108,5.0,1039362765
484,2881,3.0,1342297708
330,79132,5.0,1285904281
239,5816,4.0,1221158427
177,97921,4.5,1435525348
453,2916,5.0,972621770
380,2716,5.0,1493473858
298,158238,2.0,1478816375
160,1994,4.0,971113866
209,68157,5.0,1524522332
285,2804,4.0,1451152421
177,7451,5.0,1435524888
610,141400,4.0,1479544170
114,8961,3.5,1485388105
426,4816,2.0,1451081852
318,48,3.5,1275844835
432,1704,4.5,1315244133
177,16,3.0,1435890664
387,37729,3.5,1127962571
608,252,3.5,1117491631
566,236,4.0,849005968
599,599,3.0,1498524368
596,122922,3.5,1535709443
103,8972,3.5,1431969469
370,36529,3.5,1159162808
490,86347,4.0,1328200188
524,1200,5.0,851609623
68,104,4.5,1158532958
525,317,3.5,1476480351
113,3824,2.0,980051565
371,81834,4.0,1407691948
600,5096,1.5,1237711594
332,72998,4.0,1352672811
603,163,5.0,954482505
580,1036,4.0,1167673418
369,30793,4.0,1237081606
603,928,4.0,954482181
19,1409,3.0,965707769
19,733,3.0,965709534
415,608,4.5,1382470188
222,103137,1.5,1391347084
448,74795,3.0,1312638561
414,104374,4.0,1489537036
292,3717,3.0,1017364587
160,2918,2.0,971113579
21,53322,4.5,1403637459
480,4370,3.5,1179164229
331,3897,4.5,1537157751
290,1939,5.0,974938617
212,122892,4.0,1523217028
426,3408,5.0,1451081206
451,17,5.0,854089172
481,1597,3.0,884773814
18,162606,3.5,1493142085
20,661,5.0,1054038185
492,32,3.0,863975946
169,2628,4.0,1059428780
593,377,2.5,1181007844
607,1625,5.0,964744168
68,40815,5.0,1158531466
266,2395,3.0,944940825
125,1285,3.5,1474412064
555,1608,3.0,978748415
274,3534,2.5,1240995607
110,1882,1.5,1175329457
346,1704,3.5,1125858192
301,147,4.0,1211376829
222,100498,2.0,1391347199
602,6,3.0,840876055
82,7325,4.0,1084788217
335,589,5.0,1261542367
186,2000,4.0,1031072474
19,1407,3.0,965704952
297,170,1.0,900875950
159,30812,2.0,1508641143
414,1173,3.0,961518082
517,165489,2.5,1487958674
64,4011,4.5,1161520796
274,5621,2.0,1171830541
292,4993,3.5,1293562353
596,77561,3.0,1535709827
232,79132,5.0,1283133804
417,1089,3.5,1536894565
408,76251,3.5,1470901761
298,38038,3.0,1447598541
313,3996,1.0,1030476364
155,2879,5.0,961889063
240,519,3.0,849123005
570,7254,4.0,1181554585
126,595,4.0,845925656
16,7153,3.5,1377477293
254,4226,4.5,1180446520
554,593,5.0,944902412
561,2273,2.5,1491091236
517,47,2.0,1487958109
312,5479,3.0,1043175716
404,380,3.0,838375694
414,1136,5.0,961595286
448,1608,3.0,1019132896
